volume	section	page	text
1	16 августа 2018 — Трансферы в отчете по допуслугам и атрибуты организации в счете гостиницы	1	<br>16 августа 2018 — Трансферы в отчете по допуслугам и атрибуты организации в счете гостиницы<br>===========================================================================================<br><br><br>Трансферы в отчете<br>------------------<br><br><br>По запросам отельеров мы обновили отчет по дополнительным услугам в [TL: WebPMS](https://www.travelline.ru/products/webpms/). Теперь в списке услуг можно найти трансферы и сформировать отчет.<br><br><br>![2018_08_16_01.png](https://138018.selcdn.ru/KB_images/omnideskru/010578/d088338e1b314d5c0d06e6236e68e0c2.png)<br> <br><br><br>Стало удобнее анализировать количество заказанных трансферов и их стоимость.<br><br><br> <br><br><br>Атрибуты счета гостиницы<br>------------------------<br><br><br>С новым релизом [TL: WebPMS](https://www.travelline.ru/products/webpms/) появилась возможность добавления атрибутов организации на счет гостиницы. В общих настройках системы управления отелем вы сможете загрузить изображения печати организации и факсимиле администратора или бухгалтера.<br><br><br>![2018_08_16_02.png](https://138018.selcdn.ru/KB_images/omnideskru/010578/d989754a902152870d93723aea626ce9.png)<br> <br><br><br>Печать и подписи, которые вы добавите, будут отображаться в нижней части счета.<br><br><br>![2018_08_16_03.png](https://138018.selcdn.ru/KB_images/omnideskru/010578/711262851b272b92935cd960ff9a6c32.png)<br> <br><br><br>Такой счет можно распечатать и передать гостю.<br><br>
