volume	section	page	text
1	Как настроить мотиваторы в модуле бронирования: Лидер продаж, Гарантия лучшей цены, включенные в тариф услуги. Обучающее видео TravelLine	1	<br>Как настроить мотиваторы в модуле бронирования: Лидер продаж, Гарантия лучшей цены, включенные в тариф услуги. Обучающее видео TravelLine<br>=========================================================================================================================================<br><br><br><br>  <br><br><br><br>Текстовые инструкции:  <br> [Как добавить мотиватор «Лидер продаж»](https://www.travelline.ru/support/knowledge-base/?id=282516)<br><br><br>[Как настроить мотиватор «Гарантия лучшей цены»](https://www.travelline.ru/support/knowledge-base/?id=282510)<br><br><br>[Как добавить мотиватор «Подарок» с услугами, включенными в стоимость](https://www.travelline.ru/support/knowledge-base/?id=282514)<br><br>
