volume	section	page	text
1	19 марта 2021 — НДС в акте выполненных работ	1	<br>19 марта 2021 — НДС в акте выполненных работ<br>============================================<br><br><br>Мы добавили НДС в акты выполненных работ [TL: WebPMS](https://www.travelline.ru/products/webpms/). Акты создаются для броней, в которых плательщиком выступает юридическое лицо.<br><br><br>Чтобы просмотреть или распечатать акт откройте карту брони на вкладке «Счета и платежи»:<br><br>![](https://138018.selcdn.ru/KB_images/omnideskru/10578/313954/61cdd9c9b25902063f156b35f08e604e.png)<br> <br><br><br>Нажмите на кнопку в столбце «Действие»:<br><br>![](https://138018.selcdn.ru/KB_images/omnideskru/10578/313954/1ca53499635bacdadde4c4460d95d982.png)<br> <br><br><br>НДС в акте записан отдельной строкой:<br><br>![](https://138018.selcdn.ru/KB_images/omnideskru/10578/313954/f5cba55226dae1dfe6ebec4d6cadd2fe.png)<br>
