volume	section	page	text
1	4 апреля 2024 — Скидка для внутреннего туриста доступна по умолчанию для РФ и Беларуси	1	<br>4 апреля 2024 — Скидка для внутреннего туриста доступна по умолчанию для РФ и Беларуси<br>======================================================================================<br><br><br>В личном кабинете TravelLine скидка для внутренних туристов теперь доступна по умолчанию для средств размещения РФ и Беларуси. Если страна путешественника РФ, он сможет забронировать проживание со скидкой в любом регионе РФ. Аналогично скидка работает и для Беларуси. Регион определяется в модуле бронирования по IP-адресу устройства, с которого гость зашел на ваш сайт. <br><br><br>  <br><br><br><br>Подробнее про скидку внутреннего туриста читайте в статье «[Как настроить скидку для внутренних туристов](https://www.travelline.ru/support/knowledge-base/?id=314309)» или смотрите [обучающее видео](https://www.travelline.ru/support/knowledge-base/?id=313731).<br><br>
