volume	section	page	text
1	Отчеты в TL: WebPMS	1	<br>Отчеты в TL: WebPMS<br>===================<br><br><br>В [TL: WebPMS](https://www.travelline.ru/products/webpms/) два типа отчетов — общего назначения и статистические. Данные в статистических отчетах пересчитываются раз в сутки в 05:00 по времени средства размещения, а отчеты общего назначения формируются в реальном времени и всегда содержат информацию на текущий момент. <br><br><br>В зависимости от тарифа TL: WebPMS доступны разные отчеты.<br><br><br>[Пакет Лайт](#GoToLITE)  <br><br><br><br>[Пакет Стандарт](#GoToSTANDART)  <br><br><br><br>[Пакет Премиум](#GoToPREMIUM)  <br>  <br><br><br><br>Пакет Лайт<br>----------<br><br><br>Отчеты общего назначения:<br><br><br>* «[Заезды](https://www.travelline.ru/support/knowledge-base/?id=281677)» — список заезжающих гостей.<br>* «[Выезды](https://www.travelline.ru/support/knowledge-base/?id=281675)» — список выезжающих гостей.<br>* «[Занятые номера](https://www.travelline.ru/support/knowledge-base/?id=281671)» — список номеров, в которых проживают гости.<br>* «[Список гостей](https://www.travelline.ru/support/knowledge-base/?id=281673)» — список гостей, которые проживали в гостинице ранее или забронировали номер на будущее.<br>* «[Платежи](https://www.travelline.ru/support/knowledge-base/?id=281669)» — все платежи по счетам бронирований.<br>* «[Депозит](https://www.travelline.ru/support/knowledge-base/?id=281621)» — все действия с [депозитами](https://www.travelline.ru/support/knowledge-base/?id=281590).<br>* «[Допуслуги — сводный отчет](https://www.travelline.ru/support/knowledge-base/?id=281627)» — список предоставленных и заказанных дополнительных услуг.<br>* «[Допуслуги — детальный отчет](https://www.travelline.ru/support/knowledge-base/?id=281625)» — список дополнительных услуг, сгруппированных по дате оказания.<br>* «[Отчет по питанию](https://www.travelline.ru/support/knowledge-base/?id=281631)» — планирование питания на определенную дату и контроль за посещением ресторана.<br>* «[Сводная статистика](https://www.travelline.ru/support/knowledge-base/?id=281665)» — основные статистические показатели отеля.<br>* «[Журнал активности пользователей](https://www.travelline.ru/support/knowledge-base/?id=281629)» — список действий пользователей.<br><br><br>Статистические отчеты:<br><br><br>* «[Отчет по агентам, заказчикам и источникам — сводный отчет](https://www.travelline.ru/support/knowledge-base/?id=281659)» — сводная информация по компаниям-агентам, компаниям-заказчикам и источникам бронирований.<br>* «[Отчет по агентам, заказчикам и источникам — детальный отчет](https://www.travelline.ru/support/knowledge-base/?id=281657)» — детальная информация о бронированиях, сгруппированных по источникам поступлений.<br>* «[Отчет менеджера](https://www.travelline.ru/support/knowledge-base/?id=281663)» — информацию по основным показателям гостиницы, необходимым для принятия управленческих решений.<br>* «[Эффективность работы менеджеров — детальный отчет](https://www.travelline.ru/support/knowledge-base/?id=281653)» — действия каждого менеджера по созданию и оплате бронирований. В отчет попадают брони с полной или частичной оплатой.<br>* «[Балансы бронирований](https://www.travelline.ru/support/knowledge-base/?id=281651)» — состояние балансов бронирований, оплаты и дебиторской задолженности.<br>* «[Доходность по тарифам](https://www.travelline.ru/support/knowledge-base/?id=281649)» — информация о доходности по тарифным планам.<br><br><br>Пакет Стандарт<br>--------------<br><br><br>Все отчеты из пакета «Лайт», плюс:<br><br><br>Отчеты общего назначения:<br><br><br>* «[Способы оплаты](https://www.travelline.ru/support/knowledge-base/?id=281633)» — платежи, сгруппированные по способам оплаты.<br><br><br>Статистические отчеты:  <br><br><br><br>* «[Отчет по отменам](https://www.travelline.ru/support/knowledge-base/?id=281645)» — динамика аннуляций бронирований по источникам.<br>* «[Финансовый отчет (посуточный сравнительный отчет)](https://www.travelline.ru/support/knowledge-base/?id=281647)» — доходы гостиницы по основным статьям за выбранный период и в сравнении с произвольным периодом.<br>* «[История и прогноз](https://www.travelline.ru/support/knowledge-base/?id=281655)» — общая информация о гостинице в прошлом и прогноз на будущее.<br>* «[Доходность и загрузка](https://www.travelline.ru/support/knowledge-base/?id=281667)» — данные о доходности и загрузке гостиницы.<br><br><br>Пакет Премиум<br>-------------<br><br>Все отчеты из пакета «Стандарт», плюс:  <br>  <br>Отчеты общего назначения:  <br>  <br>* «[Обслуживание номеров](https://www.travelline.ru/support/knowledge-base/?id=281616)» — статистика уборок в [расширенном модуле «Обслуживание номеров»](https://www.travelline.ru/support/knowledge-base/?id=281733).<br><br> Статистические отчеты:  <br><br><br>* «[Окно аннуляций](https://www.travelline.ru/support/knowledge-base/?id=281661)» — помогает узнать, за какой срок до заезда источник отменяет бронирования.<br>* «[Календарь спроса](https://www.travelline.ru/support/knowledge-base/?id=281643)» — помогает быстро оценить загрузку гостиницы и количество номеров для продажи.<br>* «[Оценка интенсивности спроса](https://www.travelline.ru/support/knowledge-base/?id=281635)» — помогает быстро оценить количество свободных номеров гостиницы и скорость, с которой их количество меняется. Отчет помогает сравнить изменение количества свободных номеров в разные даты.<br>* «[Теги - сводный отчет](https://www.travelline.ru/support/knowledge-base/?id=281623)» — сводная информация по тегам проживаний.<br>
